date,tournament,surface,round,winner,loser,pin_winner_odds,pin_loser_odds,model_winner_prob,model_winner_odds,model_loser_odds,model_pick,model_pick_prob,model_pick_odds,pin_pick_odds,clv_pick,model_correct,pick_won
2025-06-09,Rosmalen Grass Court Championships,Grass,1st Round,Kudermetova V.,Kudermetova P.,1.28,3.93,0.843,1.1862396204033214,6.369426751592357,Kudermetova V.,0.843,1.1862396204033214,1.28,6.174999999999997,True,True
2025-06-09,Rosmalen Grass Court Championships,Grass,1st Round,Mertens E.,Tomova V.,1.17,5.5,0.765,1.3071895424836601,4.25531914893617,Mertens E.,0.765,1.3071895424836601,1.17,-8.970085470085476,True,True
2025-06-09,Rosmalen Grass Court Championships,Grass,1st Round,Blinkova A.,Siniakova K.,2.55,1.56,0.311,3.215434083601286,1.4513788098693758,Siniakova K.,0.6890000000000001,1.4513788098693758,1.56,4.797435897435909,False,False
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Pera B.,Linette M.,2.68,1.52,0.316,3.1645569620253164,1.461988304093567,Linette M.,0.684,1.461988304093567,1.52,2.6105263157894742,False,False
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Andreescu B.,Garland J.,1.55,2.57,0.542,1.8450184501845017,2.183406113537118,Andreescu B.,0.542,1.8450184501845017,1.55,-10.31612903225806,True,True
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Minnen G.,Collins D.,2.49,1.58,0.386,2.5906735751295336,1.6286644951140066,Collins D.,0.614,1.6286644951140066,1.58,-1.8911392405063232,False,False
2025-06-10,Rosmalen Grass Court Championships,Grass,1st Round,Li A.,Potapova A.,3.26,1.37,0.534,1.8726591760299625,2.1459227467811157,Li A.,0.534,1.8726591760299625,3.26,22.72515337423313,True,True
2025-06-11,Rosmalen Grass Court Championships,Grass,1st Round,Branstine C.,Samsonova L.,7.03,1.12,0.228,4.385964912280701,1.2953367875647668,Samsonova L.,0.772,1.2953367875647668,1.12,-12.085714285714278,False,False
2025-06-11,Rosmalen Grass Court Championships,Grass,2nd Round,Cocciaretto E.,Pera B.,2.46,1.61,0.804,1.243781094527363,5.1020408163265305,Cocciaretto E.,0.804,1.243781094527363,2.46,39.74959349593497,True,True
2025-06-11,Rosmalen Grass Court Championships,Grass,2nd Round,Alexandrova E.,Blinkova A.,1.3,3.86,0.805,1.2422360248447204,5.128205128205128,Alexandrova E.,0.805,1.2422360248447204,1.3,3.5769230769230886,True,True
2025-06-11,Rosmalen Grass Court Championships,Grass,2nd Round,Kudermetova V.,Minnen G.,1.61,2.46,0.607,1.6474464579901154,2.544529262086514,Kudermetova V.,0.607,1.6474464579901154,1.61,-1.4118012422360215,True,True
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Lamens S.,Li A.,2.79,1.49,0.426,2.347417840375587,1.7421602787456447,Li A.,0.574,1.7421602787456447,1.49,-9.714093959731551,False,False
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Mertens E.,Sakkari M.,1.63,2.4,0.626,1.597444089456869,2.6737967914438503,Mertens E.,0.626,1.597444089456869,1.63,1.2503067484662567,True,True
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Andreescu B.,Sun L.,1.53,2.65,0.62,1.6129032258064517,2.6315789473684212,Andreescu B.,0.62,1.6129032258064517,1.53,-3.359477124183008,True,True
2025-06-12,Rosmalen Grass Court Championships,Grass,2nd Round,Yuan Y.,Birrell K.,2.48,1.6,0.521,1.9193857965451055,2.0876826722338206,Yuan Y.,0.521,1.9193857965451055,2.48,11.777419354838708,True,True
2025-06-13,Rosmalen Grass Court Championships,Grass,Quarterfinals,Alexandrova E.,Kudermetova V.,1.54,2.67,0.612,1.6339869281045751,2.577319587628866,Alexandrova E.,0.612,1.6339869281045751,1.54,-3.7350649350649356,True,True
2025-06-13,Rosmalen Grass Court Championships,Grass,Quarterfinals,Mertens E.,Yuan Y.,1.2,5.3,0.767,1.303780964797914,4.291845493562231,Mertens E.,0.767,1.303780964797914,1.2,-6.6333333333333355,True,True
2025-06-13,Rosmalen Grass Court Championships,Grass,Quarterfinals,Cocciaretto E.,Lamens S.,1.65,2.4,0.6990000000000001,1.4306151645207439,3.3222591362126246,Cocciaretto E.,0.6990000000000001,1.4306151645207439,1.65,9.293939393939398,True,True
2025-06-14,Rosmalen Grass Court Championships,Grass,Semifinals,Mertens E.,Alexandrova E.,2.23,1.74,0.46,2.1739130434782608,1.8518518518518516,Alexandrova E.,0.54,1.8518518518518516,1.74,-3.471264367816085,False,False
2025-06-09,Queen's Club Championships,Grass,1st Round,Kartal S.,Kasatkina D.,3.09,1.41,0.597,1.6750418760469012,2.481389578163772,Kartal S.,0.597,1.6750418760469012,3.09,27.33754045307443,True,True
2025-06-09,Queen's Club Championships,Grass,1st Round,Zakharova A.,Vekic D.,6.04,1.15,0.321,3.115264797507788,1.4727540500736376,Vekic D.,0.679,1.4727540500736376,1.15,-19.05652173913044,False,False
2025-06-10,Queen's Club Championships,Grass,1st Round,Watson H.,Putintseva Y.,2.45,1.6,0.648,1.5432098765432098,2.840909090909091,Watson H.,0.648,1.5432098765432098,2.45,23.98367346938776,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Boulter K.,Tomljanovic A.,1.53,2.64,0.616,1.6233766233766234,2.6041666666666665,Boulter K.,0.616,1.6233766233766234,1.53,-3.7594771241830083,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Muchova K.,Inglis M.,1.26,4.19,0.526,1.9011406844106462,2.109704641350211,Muchova K.,0.526,1.9011406844106462,1.26,-26.76507936507936,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Kessler M.,Jones F.,1.63,2.38,0.7,1.4285714285714286,3.3333333333333335,Kessler M.,0.7,1.4285714285714286,1.63,8.650306748466253,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Raducanu E.,Bucsa C.,1.26,4.14,0.669,1.4947683109118086,3.021148036253776,Raducanu E.,0.669,1.4947683109118086,1.26,-12.465079365079356,True,True
2025-06-10,Queen's Club Championships,Grass,1st Round,Sramkova R.,Krejcikova B.,2.62,1.53,0.292,3.4246575342465757,1.4124293785310735,Krejcikova B.,0.708,1.4124293785310735,1.53,5.440522875816988,False,False
2025-06-10,Queen's Club Championships,Grass,1st Round,Shnaider D.,Frech M.,1.38,3.23,0.8190000000000001,1.2210012210012209,5.524861878453038,Shnaider D.,0.8190000000000001,1.2210012210012209,1.38,9.436231884057966,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Navarro E.,Haddad Maia B.,1.79,2.12,0.638,1.567398119122257,2.762430939226519,Navarro E.,0.638,1.567398119122257,1.79,7.934078212290507,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Maria T.,Muchova K.,2.75,1.5,0.649,1.5408320493066254,2.849002849002849,Maria T.,0.649,1.5408320493066254,2.75,28.53636363636364,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Anisimova A.,Kartal S.,1.48,2.84,0.513,1.949317738791423,2.0533880903490758,Anisimova A.,0.513,1.949317738791423,1.48,-16.267567567567564,True,True
2025-06-11,Queen's Club Championships,Grass,2nd Round,Keys M.,Zakharova A.,1.07,11.28,0.545,1.8348623853211008,2.1978021978021975,Keys M.,0.545,1.8348623853211008,1.07,-38.95794392523364,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Shnaider D.,Boulter K.,1.58,2.53,0.6609999999999999,1.5128593040847202,2.9498525073746316,Shnaider D.,0.6609999999999999,1.5128593040847202,1.58,2.80886075949367,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Rybakina E.,Watson H.,1.1,8.56,0.8079999999999999,1.2376237623762376,5.208333333333333,Rybakina E.,0.8079999999999999,1.2376237623762376,1.1,-10.109090909090913,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Raducanu E.,Sramkova R.,1.28,4.05,0.76,1.3157894736842106,4.166666666666667,Raducanu E.,0.76,1.3157894736842106,1.28,-2.124999999999999,True,True
2025-06-12,Queen's Club Championships,Grass,2nd Round,Zheng Q.,Kessler M.,1.48,2.85,0.46299999999999997,2.1598272138228944,1.8621973929236497,Kessler M.,0.537,1.8621973929236497,2.85,18.61228070175439,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Keys M.,Shnaider D.,1.39,3.27,0.322,3.1055900621118013,1.4749262536873158,Shnaider D.,0.6779999999999999,1.4749262536873158,3.27,37.218960244648315,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Maria T.,Rybakina E.,9.21,1.09,0.297,3.367003367003367,1.4224751066856332,Rybakina E.,0.703,1.4224751066856332,1.09,-21.443119266055042,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Zheng Q.,Raducanu E.,2.31,1.69,0.282,3.546099290780142,1.392757660167131,Raducanu E.,0.718,1.392757660167131,1.69,12.6284023668639,False,False
2025-06-13,Queen's Club Championships,Grass,Quarterfinals,Anisimova A.,Navarro E.,1.5,2.81,0.488,2.0491803278688523,1.953125,Navarro E.,0.512,1.953125,2.81,15.612811387900354,False,False
2025-06-14,Queen's Club Championships,Grass,Semifinals,Maria T.,Keys M.,5.48,1.19,0.613,1.6313213703099512,2.5839793281653747,Maria T.,0.613,1.6313213703099512,5.48,43.051824817518245,True,True
2025-06-14,Queen's Club Championships,Grass,Semifinals,Anisimova A.,Zheng Q.,1.78,2.17,0.6709999999999999,1.490312965722802,3.0395136778115504,Anisimova A.,0.6709999999999999,1.490312965722802,1.78,10.920224719101112,True,True
2025-06-15,Queen's Club Championships,Grass,The Final,Maria T.,Anisimova A.,3.08,1.43,0.486,2.05761316872428,1.9455252918287937,Anisimova A.,0.514,1.9455252918287937,1.43,-18.530069930069935,False,False
2025-06-16,German Open,Grass,1st Round,Siniakova K.,Tomova V.,1.25,4.26,0.688,1.4534883720930234,3.2051282051282053,Siniakova K.,0.688,1.4534883720930234,1.25,-11.20000000000001,True,True
2025-06-16,German Open,Grass,1st Round,Navarro E.,Kostyuk M.,1.92,1.95,0.758,1.3192612137203166,4.132231404958678,Navarro E.,0.758,1.3192612137203166,1.92,23.716666666666665,True,True
2025-06-16,German Open,Grass,1st Round,Jabeur O.,Dolehide C.,1.38,3.21,0.53,1.8867924528301885,2.127659574468085,Jabeur O.,0.53,1.8867924528301885,1.38,-19.463768115942038,True,True
2025-06-16,German Open,Grass,1st Round,Masarova R.,Kenin S.,2.61,1.54,0.495,2.0202020202020203,1.9801980198019802,Kenin S.,0.505,1.9801980198019802,1.54,-14.435064935064934,False,False
2025-06-16,German Open,Grass,1st Round,Frech M.,Andreeva M.,5.32,1.18,0.172,5.813953488372094,1.2077294685990339,Andreeva M.,0.828,1.2077294685990339,1.18,-1.9457627118644183,False,False
2025-06-16,German Open,Grass,1st Round,Badosa P.,Lys E.,1.32,3.6,0.40399999999999997,2.4752475247524752,1.6778523489932886,Lys E.,0.596,1.6778523489932886,3.6,31.82222222222222,False,False
2025-06-17,German Open,Grass,1st Round,Samsonova L.,Osaka N.,1.91,1.96,0.573,1.7452006980802794,2.34192037470726,Samsonova L.,0.573,1.7452006980802794,1.91,4.943979057591619,True,True
2025-06-17,German Open,Grass,1st Round,Vondrousova M.,Keys M.,3.46,1.34,0.631,1.5847860538827259,2.710027100271003,Vondrousova M.,0.631,1.5847860538827259,3.46,34.19826589595375,True,True
2025-06-17,German Open,Grass,1st Round,Anisimova A.,Andreescu B.,1.54,2.59,0.5539999999999999,1.8050541516245489,2.242152466367713,Anisimova A.,0.5539999999999999,1.8050541516245489,1.54,-9.535064935064941,True,True
2025-06-17,German Open,Grass,1st Round,Shnaider D.,Vekic D.,1.53,2.63,0.604,1.6556291390728477,2.525252525252525,Shnaider D.,0.604,1.6556291390728477,1.53,-4.959477124183009,True,True
2025-06-17,German Open,Grass,1st Round,Rybakina E.,Krueger A.,1.2,4.84,0.8220000000000001,1.21654501216545,5.617977528089887,Rybakina E.,0.8220000000000001,1.21654501216545,1.2,-1.1333333333333306,True,True
2025-06-18,German Open,Grass,2nd Round,Badosa P.,Navarro E.,1.57,2.54,0.25,4.0,1.3333333333333333,Navarro E.,0.75,1.3333333333333333,2.54,35.629921259842526,False,False
2025-06-18,German Open,Grass,2nd Round,Jabeur O.,Paolini J.,2.58,1.56,0.45899999999999996,2.178649237472767,1.8484288354898335,Paolini J.,0.541,1.8484288354898335,1.56,-10.002564102564094,False,False
2025-06-18,German Open,Grass,2nd Round,Samsonova L.,Pegula J.,2.26,1.71,0.6859999999999999,1.457725947521866,3.1847133757961785,Samsonova L.,0.6859999999999999,1.457725947521866,2.26,24.352212389380522,True,True
2025-06-19,German Open,Grass,2nd Round,Vondrousova M.,Shnaider D.,2.21,1.74,0.42700000000000005,2.34192037470726,1.7452006980802794,Shnaider D.,0.573,1.7452006980802794,1.74,-0.171264367816093,False,False
2025-06-19,German Open,Grass,2nd Round,Sabalenka A.,Masarova R.,1.16,5.92,0.653,1.5313935681470137,2.881844380403458,Sabalenka A.,0.653,1.5313935681470137,1.16,-20.90689655172414,True,True
2025-06-19,German Open,Grass,2nd Round,Rybakina E.,Siniakova K.,1.33,3.58,0.742,1.3477088948787062,3.875968992248062,Rybakina E.,0.742,1.3477088948787062,1.33,-0.9879699248120266,True,True
2025-06-19,German Open,Grass,2nd Round,Anisimova A.,Frech M.,1.29,3.95,0.813,1.2300123001230012,5.347593582887701,Anisimova A.,0.813,1.2300123001230012,1.29,3.780620155038761,True,True
2025-06-20,German Open,Grass,Quarterfinals,Vondrousova M.,Jabeur O.,1.88,2.04,0.5429999999999999,1.841620626151013,2.1881838074398248,Vondrousova M.,0.5429999999999999,1.841620626151013,1.88,1.108510638297866,True,True
2025-06-20,German Open,Grass,Quarterfinals,Sabalenka A.,Rybakina E.,1.65,2.39,0.452,2.2123893805309733,1.8248175182481754,Rybakina E.,0.5479999999999999,1.8248175182481754,2.39,12.958995815899577,False,False
2025-06-20,German Open,Grass,Quarterfinals,Samsonova L.,Anisimova A.,1.79,2.16,0.594,1.6835016835016836,2.463054187192118,Samsonova L.,0.594,1.6835016835016836,1.79,3.5340782122905035,True,True
2025-06-21,German Open,Grass,Semifinals,Vondrousova M.,Sabalenka A.,3.17,1.41,0.37200000000000005,2.6881720430107525,1.5923566878980893,Sabalenka A.,0.628,1.5923566878980893,1.41,-8.121985815602839,False,False
2025-06-16,Nottingham Open,Grass,1st Round,Yastremska D.,Danilovic O.,1.79,2.1,0.5760000000000001,1.736111111111111,2.358490566037736,Yastremska D.,0.5760000000000001,1.736111111111111,1.79,1.734078212290513,True,True
2025-06-16,Nottingham Open,Grass,1st Round,Tauson C.,Birrell K.,1.68,2.28,0.674,1.4836795252225519,3.067484662576687,Tauson C.,0.674,1.4836795252225519,1.68,7.876190476190481,True,True
2025-06-16,Nottingham Open,Grass,1st Round,Ruzic A.,Bronzetti L.,2.21,1.72,0.48700000000000004,2.0533880903490758,1.949317738791423,Bronzetti L.,0.513,1.949317738791423,1.72,-6.839534883720932,False,False
2025-06-16,Nottingham Open,Grass,1st Round,Blinkova A.,Rakhimova K.,1.48,2.79,0.446,2.242152466367713,1.8050541516245489,Rakhimova K.,0.5539999999999999,1.8050541516245489,2.79,19.557706093189957,False,False
2025-06-16,Nottingham Open,Grass,1st Round,Zhu L.,Sasnovich A.,3.6,1.32,0.408,2.450980392156863,1.689189189189189,Sasnovich A.,0.5920000000000001,1.689189189189189,1.32,-16.557575757575748,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Linette M.,Eala A.,1.83,2.05,0.387,2.5839793281653747,1.6313213703099512,Eala A.,0.613,1.6313213703099512,2.05,12.519512195121946,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Jones F.,Dart H.,2.03,1.85,0.40299999999999997,2.481389578163772,1.6750418760469012,Dart H.,0.597,1.6750418760469012,1.85,5.645945945945952,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Kartal S.,Jeanjean L.,1.37,3.28,0.84,1.1904761904761905,6.25,Kartal S.,0.84,1.1904761904761905,1.37,11.00729927007299,True,True
2025-06-17,Nottingham Open,Grass,1st Round,Sramkova R.,Siegemund L.,1.64,2.36,0.35,2.857142857142857,1.5384615384615383,Siegemund L.,0.65,1.5384615384615383,2.36,22.627118644067796,False,False
2025-06-17,Nottingham Open,Grass,1st Round,Boulter K.,Sun L.,1.37,3.29,0.584,1.7123287671232879,2.4038461538461537,Boulter K.,0.584,1.7123287671232879,1.37,-14.59270072992701,True,True
2025-06-17,Nottingham Open,Grass,1st Round,Bucsa C.,Starodubtseva Y.,1.92,1.95,0.615,1.6260162601626016,2.5974025974025974,Bucsa C.,0.615,1.6260162601626016,1.92,9.416666666666663,True,True
2025-06-17,Nottingham Open,Grass,1st Round,Kessler M.,Haddad Maia B.,2.05,1.83,0.441,2.2675736961451247,1.7889087656529519,Haddad Maia B.,0.5589999999999999,1.7889087656529519,1.83,1.2551912568306012,False,False
2025-06-18,Nottingham Open,Grass,2nd Round,Yastremska D.,Ruzic A.,1.46,2.9,0.637,1.5698587127158556,2.7548209366391188,Yastremska D.,0.637,1.5698587127158556,1.46,-4.793150684931502,True,True
2025-06-18,Nottingham Open,Grass,2nd Round,Sramkova R.,Putintseva Y.,2.44,1.62,0.645,1.5503875968992247,2.8169014084507045,Sramkova R.,0.645,1.5503875968992247,2.44,23.516393442622952,True,True
2025-06-18,Nottingham Open,Grass,2nd Round,Noskova L.,Jones F.,1.36,3.38,0.797,1.2547051442910915,4.926108374384236,Noskova L.,0.797,1.2547051442910915,1.36,6.170588235294128,True,True
2025-06-19,Nottingham Open,Grass,2nd Round,Kessler M.,Zhu L.,1.35,3.49,0.5760000000000001,1.736111111111111,2.358490566037736,Kessler M.,0.5760000000000001,1.736111111111111,1.35,-16.474074074074064,True,True
2025-06-19,Nottingham Open,Grass,2nd Round,Boulter K.,Kartal S.,1.61,2.46,0.361,2.770083102493075,1.5649452269170578,Kartal S.,0.639,1.5649452269170578,2.46,23.24959349593496,False,False
2025-06-19,Nottingham Open,Grass,2nd Round,Tauson C.,Blinkova A.,1.56,2.59,0.6559999999999999,1.5243902439024393,2.906976744186047,Tauson C.,0.6559999999999999,1.5243902439024393,1.56,1.4974358974358948,True,True
2025-06-20,Nottingham Open,Grass,Quarterfinals,Linette M.,Tauson C.,2.7,1.54,0.384,2.6041666666666665,1.6233766233766234,Tauson C.,0.616,1.6233766233766234,1.54,-3.3350649350649353,False,False
2025-06-20,Nottingham Open,Grass,Quarterfinals,Kessler M.,Boulter K.,2.06,1.85,0.489,2.044989775051125,1.9569471624266144,Boulter K.,0.511,1.9569471624266144,1.85,-2.954054054054045,False,False
2025-06-20,Nottingham Open,Grass,Quarterfinals,Sramkova R.,Noskova L.,3.15,1.41,0.273,3.663003663003663,1.375515818431912,Noskova L.,0.727,1.375515818431912,1.41,1.7780141843971586,False,False
2025-06-21,Nottingham Open,Grass,Semifinals,Yastremska D.,Linette M.,1.69,2.3,0.616,1.6233766233766234,2.6041666666666665,Yastremska D.,0.616,1.6233766233766234,1.69,2.428402366863902,True,True
2025-06-21,Nottingham Open,Grass,Semifinals,Kessler M.,Sramkova R.,1.69,2.31,0.59,1.6949152542372883,2.4390243902439024,Kessler M.,0.59,1.6949152542372883,1.69,-0.1715976331361002,True,True
2025-06-22,Nottingham Open,Grass,The Final,Kessler M.,Yastremska D.,1.88,2.03,0.449,2.2271714922048997,1.8148820326678765,Yastremska D.,0.551,1.8148820326678765,2.03,5.838916256157633,False,False
2025-06-22,Bad Homburg Open,Grass,1st Round,Sakkari M.,Putintseva Y.,2.06,1.83,0.727,1.375515818431912,3.663003663003663,Sakkari M.,0.727,1.375515818431912,2.06,24.156310679611646,True,True
2025-06-22,Bad Homburg Open,Grass,1st Round,Navarro E.,Kostyuk M.,1.79,2.11,0.763,1.310615989515072,4.219409282700422,Navarro E.,0.763,1.310615989515072,1.79,20.43407821229051,True,True
2025-06-22,Bad Homburg Open,Grass,1st Round,Svitolina E.,Mertens E.,1.94,1.93,0.469,2.1321961620469083,1.8832391713747645,Mertens E.,0.531,1.8832391713747645,1.93,1.2865284974093227,False,False
2025-06-23,Bad Homburg Open,Grass,1st Round,Noskova L.,Tomljanovic A.,1.72,2.2,0.691,1.4471780028943562,3.236245954692557,Noskova L.,0.691,1.4471780028943562,1.72,10.96046511627906,True,True
2025-06-23,Bad Homburg Open,Grass,1st Round,Tauson C.,Frech M.,1.63,2.38,0.726,1.3774104683195594,3.649635036496351,Tauson C.,0.726,1.3774104683195594,1.63,11.250306748466254,True,True
2025-06-23,Bad Homburg Open,Grass,1st Round,Alexandrova E.,Bencic B.,1.49,2.76,0.588,1.7006802721088436,2.4271844660194173,Alexandrova E.,0.588,1.7006802721088436,1.49,-8.31409395973155,True,True
2025-06-23,Bad Homburg Open,Grass,1st Round,Vekic D.,Shnaider D.,3.04,1.42,0.42200000000000004,2.3696682464454972,1.7301038062283738,Shnaider D.,0.578,1.7301038062283738,1.42,-12.622535211267616,False,False
2025-06-23,Bad Homburg Open,Grass,1st Round,Osaka N.,Danilovic O.,1.48,2.8,0.701,1.4265335235378032,3.3444816053511706,Osaka N.,0.701,1.4265335235378032,1.48,2.53243243243243,True,True
2025-06-23,Bad Homburg Open,Grass,1st Round,Azarenka V.,Siegemund L.,1.29,3.85,0.395,2.531645569620253,1.6528925619834711,Siegemund L.,0.605,1.6528925619834711,3.85,34.52597402597403,False,False
2025-06-24,Bad Homburg Open,Grass,1st Round,Haddad Maia B.,Krueger A.,1.83,2.05,0.645,1.5503875968992247,2.8169014084507045,Haddad Maia B.,0.645,1.5503875968992247,1.83,9.855191256830608,True,True
2025-06-24,Bad Homburg Open,Grass,2nd Round,Pegula J.,Siniakova K.,1.65,2.38,0.369,2.710027100271003,1.5847860538827259,Siniakova K.,0.631,1.5847860538827259,2.38,21.083193277310926,False,False
