date,tournament,surface,round,winner,loser,b365_winner_odds,b365_loser_odds,model_winner_prob,model_winner_odds,model_loser_odds,model_pick,model_pick_prob,model_pick_odds,b365_pick_odds,clv_pick,model_correct,pick_won
2025-01-13,Australian Open,Hard,1st Round,Potapova A.,Zidansek T.,1.29,3.75,0.6509999999999999,1.5360983102918588,2.865329512893983,Potapova A.,0.6509999999999999,1.5360983102918588,1.29,-12.419379844961242,True,True
2025-01-13,Australian Open,Hard,1st Round,Bencic B.,Ostapenko J.,1.57,2.38,0.7390000000000001,1.3531799729364005,3.8314176245210727,Bencic B.,0.7390000000000001,1.3531799729364005,1.57,10.205732484076446,True,True
2025-01-13,Australian Open,Hard,1st Round,Pavlyuchenkova A.,Yuan Y.,1.62,2.3,0.478,2.092050209205021,1.9157088122605364,Yuan Y.,0.522,1.9157088122605364,2.3,8.72173913043478,False,False
2025-01-13,Australian Open,Hard,1st Round,Pegula J.,Joint M.,1.17,5.0,0.794,1.2594458438287153,4.854368932038835,Pegula J.,0.794,1.2594458438287153,1.17,-6.070085470085473,True,True
2025-01-13,Australian Open,Hard,1st Round,Cristian J.,Martic P.,1.53,2.5,0.573,1.7452006980802794,2.34192037470726,Cristian J.,0.573,1.7452006980802794,1.53,-8.059477124183012,True,True
2025-01-13,Australian Open,Hard,1st Round,Kostyuk M.,Hibino N.,1.25,4.0,0.6970000000000001,1.4347202295552366,3.3003300330033003,Kostyuk M.,0.6970000000000001,1.4347202295552366,1.25,-10.299999999999997,True,True
2025-01-13,Australian Open,Hard,1st Round,Mertens E.,Golubic V.,1.44,2.75,0.5720000000000001,1.7482517482517481,2.336448598130841,Mertens E.,0.5720000000000001,1.7482517482517481,1.44,-12.244444444444436,True,True
2025-01-13,Australian Open,Hard,1st Round,Collins D.,Snigur D.,1.3,3.5,0.391,2.557544757033248,1.6420361247947455,Snigur D.,0.609,1.6420361247947455,3.5,32.32857142857143,False,False
2025-01-13,Australian Open,Hard,1st Round,Osaka N.,Garcia C.,1.2,4.5,0.6829999999999999,1.4641288433382138,3.1545741324921135,Osaka N.,0.6829999999999999,1.4641288433382138,1.2,-15.033333333333342,True,True
2025-01-14,Australian Open,Hard,1st Round,Wang Y.,Bondar A.,1.91,1.91,0.484,2.066115702479339,1.937984496124031,Bondar A.,0.516,1.937984496124031,1.91,-0.7560209424083753,False,False
2025-01-14,Australian Open,Hard,1st Round,Raducanu E.,Alexandrova E.,1.73,2.1,0.523,1.9120458891013383,2.0964360587002093,Raducanu E.,0.523,1.9120458891013383,1.73,-5.503468208092488,True,True
2025-01-14,Australian Open,Hard,1st Round,Kasatkina D.,Tomova V.,1.17,5.0,0.636,1.572327044025157,2.7472527472527473,Kasatkina D.,0.636,1.572327044025157,1.17,-21.870085470085478,True,True
2025-01-14,Australian Open,Hard,1st Round,Navarro E.,Stearns P.,1.67,2.2,0.631,1.5847860538827259,2.710027100271003,Navarro E.,0.631,1.5847860538827259,1.67,3.219760479041911,True,True
2025-01-14,Australian Open,Hard,1st Round,Yastremska D.,Sherif M.,1.41,2.75,0.736,1.358695652173913,3.7878787878787876,Yastremska D.,0.736,1.358695652173913,1.41,2.6780141843971594,True,True
2025-01-14,Australian Open,Hard,1st Round,Gracheva V.,Mcnally C.,1.8,2.0,0.47100000000000003,2.1231422505307855,1.8903591682419658,Mcnally C.,0.529,1.8903591682419658,2.0,2.9000000000000026,False,False
2025-01-14,Australian Open,Hard,1st Round,Rybakina E.,Jones E.,1.05,11.0,0.7829999999999999,1.277139208173691,4.6082949308755765,Rybakina E.,0.7829999999999999,1.277139208173691,1.05,-16.93809523809524,True,True
2025-01-14,Australian Open,Hard,1st Round,Putintseva Y.,Avanesyan E.,1.44,2.75,0.599,1.669449081803005,2.4937655860349124,Putintseva Y.,0.599,1.669449081803005,1.44,-9.544444444444444,True,True
2025-01-14,Australian Open,Hard,1st Round,Zhang S.,Kessler M.,3.2,1.36,0.522,1.9157088122605364,2.092050209205021,Zhang S.,0.522,1.9157088122605364,3.2,20.950000000000003,True,True
2025-01-14,Australian Open,Hard,1st Round,Keys M.,Li A.,1.13,6.0,0.583,1.7152658662092626,2.398081534772182,Keys M.,0.583,1.7152658662092626,1.13,-30.195575221238947,True,True
2025-01-14,Australian Open,Hard,1st Round,Zarazua R.,Townsend T.,2.2,1.67,0.495,2.0202020202020203,1.9801980198019802,Townsend T.,0.505,1.9801980198019802,1.67,-9.380239520958089,False,False
2025-01-14,Australian Open,Hard,1st Round,Jabeur O.,Kalinina A.,1.44,2.75,0.619,1.6155088852988693,2.6246719160104988,Jabeur O.,0.619,1.6155088852988693,1.44,-7.5444444444444425,True,True
2025-01-14,Australian Open,Hard,1st Round,Boulter K.,Marino R.,1.14,5.5,0.531,1.8832391713747645,2.1321961620469083,Boulter K.,0.531,1.8832391713747645,1.14,-34.61929824561404,True,True
2025-01-14,Australian Open,Hard,1st Round,Kudermetova V.,Gadecki O.,1.33,3.4,0.6829999999999999,1.4641288433382138,3.1545741324921135,Kudermetova V.,0.6829999999999999,1.4641288433382138,1.33,-6.887969924812031,True,True
2025-01-15,Australian Open,Hard,2nd Round,Siegemund L.,Zheng Q.,13.0,1.04,0.308,3.2467532467532467,1.445086705202312,Zheng Q.,0.6920000000000001,1.445086705202312,1.04,-26.95384615384614,False,False
2025-01-15,Australian Open,Hard,2nd Round,Danilovic O.,Samsonova L.,3.2,1.36,0.47,2.127659574468085,1.8867924528301885,Samsonova L.,0.53,1.8867924528301885,1.36,-20.529411764705873,False,False
2025-01-15,Australian Open,Hard,2nd Round,Andreeva M.,Uchijima M.,1.03,15.0,0.848,1.179245283018868,6.578947368421053,Andreeva M.,0.848,1.179245283018868,1.03,-12.287378640776703,True,True
2025-01-15,Australian Open,Hard,2nd Round,Sabalenka A.,Bouzas Maneiro J.,1.02,21.0,0.862,1.160092807424594,7.246376811594202,Sabalenka A.,0.862,1.160092807424594,1.02,-11.839215686274507,True,True
2025-01-15,Australian Open,Hard,2nd Round,Tauson C.,Maria T.,1.17,5.0,0.7020000000000001,1.4245014245014245,3.3557046979865772,Tauson C.,0.7020000000000001,1.4245014245014245,1.17,-15.270085470085471,True,True
2025-01-15,Australian Open,Hard,2nd Round,Frech M.,Blinkova A.,1.67,2.2,0.574,1.7421602787456447,2.347417840375587,Frech M.,0.574,1.7421602787456447,1.67,-2.480239520958094,True,True
2025-01-15,Australian Open,Hard,2nd Round,Pegula J.,Mertens E.,1.25,4.0,0.6809999999999999,1.4684287812041117,3.134796238244514,Pegula J.,0.6809999999999999,1.4684287812041117,1.25,-11.900000000000011,True,True
2025-01-15,Australian Open,Hard,2nd Round,Bencic B.,Lamens S.,1.17,5.0,0.8,1.25,5.0,Bencic B.,0.8,1.25,1.17,-5.470085470085473,True,True
2025-01-15,Australian Open,Hard,2nd Round,Osaka N.,Muchova K.,3.2,1.36,0.485,2.061855670103093,1.941747572815534,Muchova K.,0.515,1.941747572815534,1.36,-22.029411764705877,False,False
2025-01-15,Australian Open,Hard,2nd Round,Pavlyuchenkova A.,Potapova A.,1.67,2.2,0.366,2.73224043715847,1.5772870662460567,Potapova A.,0.634,1.5772870662460567,2.2,17.94545454545455,False,False
2025-01-15,Australian Open,Hard,2nd Round,Shnaider D.,Tomljanovic A.,1.25,4.0,0.665,1.5037593984962405,2.9850746268656714,Shnaider D.,0.665,1.5037593984962405,1.25,-13.5,True,True
2025-01-15,Australian Open,Hard,2nd Round,Vekic D.,Dart H.,1.17,5.0,0.557,1.7953321364452421,2.2573363431151243,Vekic D.,0.557,1.7953321364452421,1.17,-29.770085470085473,True,True
2025-01-15,Australian Open,Hard,2nd Round,Badosa P.,Gibson T.,1.07,9.0,0.49,2.0408163265306123,1.9607843137254901,Gibson T.,0.51,1.9607843137254901,9.0,39.88888888888889,False,False
2025-01-16,Australian Open,Hard,2nd Round,Kasatkina D.,Wang Y.,1.13,6.0,0.535,1.8691588785046729,2.150537634408602,Kasatkina D.,0.535,1.8691588785046729,1.13,-34.99557522123894,True,True
2025-01-16,Australian Open,Hard,2nd Round,Raducanu E.,Anisimova A.,2.38,1.57,0.387,2.5839793281653747,1.6313213703099512,Anisimova A.,0.613,1.6313213703099512,1.57,-2.394267515923565,False,False
2025-01-16,Australian Open,Hard,2nd Round,Swiatek I.,Sramkova R.,1.02,19.0,0.7929999999999999,1.2610340479192939,4.830917874396135,Swiatek I.,0.7929999999999999,1.2610340479192939,1.02,-18.739215686274513,True,True
2025-01-16,Australian Open,Hard,2nd Round,Putintseva Y.,Zhang S.,1.17,5.0,0.42700000000000005,2.34192037470726,1.7452006980802794,Zhang S.,0.573,1.7452006980802794,5.0,37.3,False,False
2025-01-16,Australian Open,Hard,2nd Round,Rybakina E.,Jovic I.,1.05,11.0,0.7020000000000001,1.4245014245014245,3.3557046979865772,Rybakina E.,0.7020000000000001,1.4245014245014245,1.05,-25.038095238095227,True,True
2025-01-16,Australian Open,Hard,2nd Round,Lys E.,Gracheva V.,1.57,2.38,0.5770000000000001,1.7331022530329288,2.3640661938534278,Lys E.,0.5770000000000001,1.7331022530329288,1.57,-5.994267515923557,True,True
2025-01-16,Australian Open,Hard,2nd Round,Cristian J.,Bronzetti L.,2.2,1.67,0.555,1.8018018018018016,2.247191011235955,Cristian J.,0.555,1.8018018018018016,2.2,10.045454545454552,True,True
2025-01-16,Australian Open,Hard,2nd Round,Svitolina E.,Dolehide C.,1.25,4.0,0.773,1.2936610608020698,4.405286343612335,Svitolina E.,0.773,1.2936610608020698,1.25,-2.7000000000000024,True,True
2025-01-16,Australian Open,Hard,2nd Round,Kudermetova V.,Boulter K.,2.2,1.67,0.581,1.721170395869191,2.3866348448687353,Kudermetova V.,0.581,1.721170395869191,2.2,12.645454545454543,True,True
2025-01-16,Australian Open,Hard,2nd Round,Paolini J.,Zarazua R.,1.14,5.5,0.655,1.5267175572519083,2.8985507246376816,Paolini J.,0.655,1.5267175572519083,1.14,-22.219298245614038,True,True
2025-01-17,Australian Open,Hard,3rd Round,Pavlyuchenkova A.,Siegemund L.,1.5,2.63,0.502,1.9920318725099602,2.0080321285140563,Pavlyuchenkova A.,0.502,1.9920318725099602,1.5,-16.46666666666666,True,True
2025-01-17,Australian Open,Hard,3rd Round,Vekic D.,Shnaider D.,2.5,1.53,0.40299999999999997,2.481389578163772,1.6750418760469012,Shnaider D.,0.597,1.6750418760469012,1.53,-5.6594771241830095,False,False
2025-01-17,Australian Open,Hard,3rd Round,Sabalenka A.,Tauson C.,1.08,8.0,0.742,1.3477088948787062,3.875968992248062,Sabalenka A.,0.742,1.3477088948787062,1.08,-18.39259259259258,True,True
2025-01-17,Australian Open,Hard,3rd Round,Badosa P.,Kostyuk M.,1.4,3.0,0.369,2.710027100271003,1.5847860538827259,Kostyuk M.,0.631,1.5847860538827259,3.0,29.76666666666667,False,False
2025-01-17,Australian Open,Hard,3rd Round,Andreeva M.,Frech M.,1.17,5.0,0.78,1.282051282051282,4.545454545454546,Andreeva M.,0.78,1.282051282051282,1.17,-7.470085470085475,True,True
2025-01-17,Australian Open,Hard,3rd Round,Danilovic O.,Pegula J.,5.0,1.17,0.23,4.3478260869565215,1.2987012987012987,Pegula J.,0.77,1.2987012987012987,1.17,-8.470085470085476,False,False
2025-01-18,Australian Open,Hard,3rd Round,Navarro E.,Jabeur O.,1.73,2.1,0.541,1.8484288354898335,2.178649237472767,Navarro E.,0.541,1.8484288354898335,1.73,-3.7034682080924863,True,True
2025-01-18,Australian Open,Hard,3rd Round,Swiatek I.,Raducanu E.,1.08,8.0,0.6759999999999999,1.4792899408284026,3.0864197530864197,Swiatek I.,0.6759999999999999,1.4792899408284026,1.08,-24.992592592592587,True,True
2025-01-18,Australian Open,Hard,3rd Round,Lys E.,Cristian J.,1.5,2.63,0.574,1.7421602787456447,2.347417840375587,Lys E.,0.574,1.7421602787456447,1.5,-9.266666666666667,True,True
2025-01-18,Australian Open,Hard,3rd Round,Kasatkina D.,Putintseva Y.,2.2,1.67,0.439,2.277904328018223,1.7825311942959,Putintseva Y.,0.561,1.7825311942959,1.67,-3.780239520958084,False,False
2025-01-18,Australian Open,Hard,3rd Round,Rybakina E.,Yastremska D.,1.1,7.0,0.799,1.2515644555694618,4.975124378109452,Rybakina E.,0.799,1.2515644555694618,1.1,-11.0090909090909,True,True
2025-01-18,Australian Open,Hard,3rd Round,Kudermetova V.,Haddad Maia B.,1.91,1.91,0.649,1.5408320493066254,2.849002849002849,Kudermetova V.,0.649,1.5408320493066254,1.91,12.543979057591626,True,True
2025-01-18,Australian Open,Hard,3rd Round,Svitolina E.,Paolini J.,2.2,1.67,0.547,1.8281535648994514,2.207505518763797,Svitolina E.,0.547,1.8281535648994514,2.2,9.245454545454551,True,True
2025-01-18,Australian Open,Hard,3rd Round,Keys M.,Collins D.,1.36,3.2,0.723,1.3831258644536653,3.6101083032490977,Keys M.,0.723,1.3831258644536653,1.36,-1.2294117647058789,True,True
2025-01-19,Australian Open,Hard,4th Round,Sabalenka A.,Andreeva M.,1.22,4.33,0.61,1.639344262295082,2.564102564102564,Sabalenka A.,0.61,1.639344262295082,1.22,-20.967213114754102,True,True
2025-01-19,Australian Open,Hard,4th Round,Gauff C.,Bencic B.,1.2,4.5,0.494,2.0242914979757085,1.976284584980237,Bencic B.,0.506,1.976284584980237,4.5,28.37777777777778,False,False
2025-01-19,Australian Open,Hard,4th Round,Pavlyuchenkova A.,Vekic D.,2.0,1.8,0.48700000000000004,2.0533880903490758,1.949317738791423,Vekic D.,0.513,1.949317738791423,1.8,-4.255555555555556,False,False
2025-01-19,Australian Open,Hard,4th Round,Badosa P.,Danilovic O.,1.4,3.0,0.526,1.9011406844106462,2.109704641350211,Badosa P.,0.526,1.9011406844106462,1.4,-18.82857142857143,True,True
2025-01-20,Australian Open,Hard,4th Round,Svitolina E.,Kudermetova V.,1.44,2.75,0.649,1.5408320493066254,2.849002849002849,Svitolina E.,0.649,1.5408320493066254,1.44,-4.54444444444444,True,True
2025-01-20,Australian Open,Hard,4th Round,Keys M.,Rybakina E.,2.3,1.62,0.24600000000000002,4.0650406504065035,1.3262599469496021,Rybakina E.,0.754,1.3262599469496021,1.62,13.671604938271608,False,False
2025-01-20,Australian Open,Hard,4th Round,Navarro E.,Kasatkina D.,1.91,1.91,0.648,1.5432098765432098,2.840909090909091,Navarro E.,0.648,1.5432098765432098,1.91,12.443979057591626,True,True
2025-01-20,Australian Open,Hard,4th Round,Swiatek I.,Lys E.,1.02,21.0,0.733,1.364256480218281,3.745318352059925,Swiatek I.,0.733,1.364256480218281,1.02,-24.739215686274505,True,True
2025-01-21,Australian Open,Hard,Quarterfinals,Badosa P.,Gauff C.,4.0,1.25,0.375,2.6666666666666665,1.6,Gauff C.,0.625,1.6,1.25,-17.500000000000004,False,False
2025-01-21,Australian Open,Hard,Quarterfinals,Sabalenka A.,Pavlyuchenkova A.,1.08,8.0,0.856,1.1682242990654206,6.944444444444444,Sabalenka A.,0.856,1.1682242990654206,1.08,-6.992592592592583,True,True
2025-01-22,Australian Open,Hard,Quarterfinals,Keys M.,Svitolina E.,1.5,2.63,0.392,2.5510204081632653,1.6447368421052633,Svitolina E.,0.608,1.6447368421052633,2.63,22.77718631178707,False,False
2025-01-22,Australian Open,Hard,Quarterfinals,Swiatek I.,Navarro E.,1.06,10.0,0.695,1.4388489208633095,3.278688524590164,Swiatek I.,0.695,1.4388489208633095,1.06,-24.83962264150943,True,True
2025-01-23,Australian Open,Hard,Semifinals,Sabalenka A.,Badosa P.,1.29,3.75,0.792,1.2626262626262625,4.8076923076923075,Sabalenka A.,0.792,1.2626262626262625,1.29,1.68062015503877,True,True
2025-01-23,Australian Open,Hard,Semifinals,Keys M.,Swiatek I.,5.0,1.17,0.299,3.3444816053511706,1.4265335235378032,Swiatek I.,0.701,1.4265335235378032,1.17,-15.370085470085481,False,False
2025-01-25,Australian Open,Hard,The Final,Keys M.,Sabalenka A.,4.0,1.25,0.255,3.9215686274509802,1.342281879194631,Sabalenka A.,0.745,1.342281879194631,1.25,-5.500000000000005,False,False
2025-01-27,Ladies Linz Open,Hard,1st Round,Tomova V.,Bouzas Maneiro J.,2.75,1.44,0.41100000000000003,2.4330900243309,1.697792869269949,Bouzas Maneiro J.,0.589,1.697792869269949,1.44,-10.544444444444444,False,False
2025-01-27,Ladies Linz Open,Hard,1st Round,Cirstea S.,Rus A.,2.0,1.8,0.767,1.303780964797914,4.291845493562231,Cirstea S.,0.767,1.303780964797914,2.0,26.700000000000003,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Ruzic A.,Sherif M.,1.33,3.4,0.768,1.3020833333333333,4.310344827586207,Ruzic A.,0.768,1.3020833333333333,1.33,1.6120300751879757,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Tauson C.,Kalinina A.,1.44,2.75,0.65,1.5384615384615383,2.857142857142857,Tauson C.,0.65,1.5384615384615383,1.44,-4.444444444444439,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Sorribes Tormo S.,Sun L.,1.73,2.1,0.428,2.336448598130841,1.7482517482517481,Sun L.,0.5720000000000001,1.7482517482517481,2.1,9.58095238095239,False,False
2025-01-28,Ladies Linz Open,Hard,1st Round,Sramkova R.,Cocciaretto E.,1.73,2.1,0.455,2.1978021978021975,1.8348623853211008,Cocciaretto E.,0.545,1.8348623853211008,2.1,6.880952380952388,False,False
2025-01-28,Ladies Linz Open,Hard,1st Round,Potapova A.,Grabher J.,1.1,7.0,0.816,1.2254901960784315,5.434782608695652,Potapova A.,0.816,1.2254901960784315,1.1,-9.309090909090912,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Sasnovich A.,Zakharova A.,1.62,2.3,0.614,1.6286644951140066,2.5906735751295336,Sasnovich A.,0.614,1.6286644951140066,1.62,-0.3283950617283926,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Martic P.,Lys E.,2.5,1.53,0.37,2.7027027027027026,1.5873015873015872,Lys E.,0.63,1.5873015873015872,1.53,-2.359477124183007,False,False
2025-01-28,Ladies Linz Open,Hard,1st Round,Yastremska D.,Bronzetti L.,1.73,2.1,0.5579999999999999,1.792114695340502,2.262443438914027,Yastremska D.,0.5579999999999999,1.792114695340502,1.73,-2.003468208092496,True,True
2025-01-29,Ladies Linz Open,Hard,1st Round,Avanesyan E.,Siniakova K.,1.8,2.0,0.359,2.785515320334262,1.5600624024961,Siniakova K.,0.6409999999999999,1.5600624024961,2.0,14.09999999999999,False,False
2025-01-29,Ladies Linz Open,Hard,1st Round,Blinkova A.,Kraus S.,1.5,2.63,0.609,1.6420361247947455,2.557544757033248,Blinkova A.,0.609,1.6420361247947455,1.5,-5.766666666666664,True,True
2025-01-29,Ladies Linz Open,Hard,2nd Round,Tauson C.,Cirstea S.,1.22,4.33,0.389,2.570694087403599,1.6366612111292962,Cirstea S.,0.611,1.6366612111292962,4.33,38.005311778290995,False,False
2025-01-29,Ladies Linz Open,Hard,2nd Round,Sakkari M.,Tomova V.,1.33,3.4,0.698,1.4326647564469914,3.3112582781456954,Sakkari M.,0.698,1.4326647564469914,1.33,-5.3879699248120305,True,True
2025-01-29,Ladies Linz Open,Hard,2nd Round,Potapova A.,Sramkova R.,1.53,2.5,0.62,1.6129032258064517,2.6315789473684212,Potapova A.,0.62,1.6129032258064517,1.53,-3.359477124183008,True,True
2025-01-30,Ladies Linz Open,Hard,2nd Round,Yastremska D.,Ruzic A.,1.67,2.2,0.496,2.0161290322580645,1.9841269841269842,Ruzic A.,0.504,1.9841269841269842,2.2,4.945454545454547,False,False
2025-01-30,Ladies Linz Open,Hard,2nd Round,Martic P.,Avanesyan E.,3.2,1.36,0.45899999999999996,2.178649237472767,1.8484288354898335,Avanesyan E.,0.541,1.8484288354898335,1.36,-19.429411764705872,False,False
2025-01-30,Ladies Linz Open,Hard,2nd Round,Blinkova A.,Svitolina E.,3.5,1.3,0.231,4.329004329004329,1.3003901170351104,Svitolina E.,0.769,1.3003901170351104,1.3,-0.023076923076914557,False,False
2025-01-30,Ladies Linz Open,Hard,2nd Round,Muchova K.,Sorribes Tormo S.,1.17,5.0,0.7290000000000001,1.371742112482853,3.6900369003690034,Muchova K.,0.7290000000000001,1.371742112482853,1.17,-12.570085470085468,True,True
2025-01-30,Ladies Linz Open,Hard,2nd Round,Alexandrova E.,Sasnovich A.,1.57,2.38,0.623,1.6051364365971108,2.6525198938992043,Alexandrova E.,0.623,1.6051364365971108,1.57,-1.394267515923564,True,True
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Yastremska D.,Sakkari M.,2.2,1.67,0.457,2.1881838074398248,1.841620626151013,Sakkari M.,0.5429999999999999,1.841620626151013,1.67,-5.580239520958097,False,False
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Tauson C.,Blinkova A.,1.36,3.2,0.68,1.4705882352941175,3.125,Tauson C.,0.68,1.4705882352941175,1.36,-5.529411764705872,True,True
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Muchova K.,Potapova A.,1.2,4.5,0.617,1.6207455429497568,2.6109660574412534,Muchova K.,0.617,1.6207455429497568,1.2,-21.633333333333336,True,True
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Alexandrova E.,Martic P.,1.36,3.2,0.71,1.4084507042253522,3.4482758620689657,Alexandrova E.,0.71,1.4084507042253522,1.36,-2.52941176470588,True,True
2025-02-01,Ladies Linz Open,Hard,Semifinals,Yastremska D.,Tauson C.,2.5,1.53,0.413,2.4213075060532687,1.7035775127768311,Tauson C.,0.5870000000000001,1.7035775127768311,1.53,-6.659477124183,False,False
2025-02-01,Ladies Linz Open,Hard,Semifinals,Alexandrova E.,Muchova K.,3.4,1.33,0.391,2.557544757033248,1.6420361247947455,Muchova K.,0.609,1.6420361247947455,1.33,-14.287969924812028,False,False
2025-02-02,Ladies Linz Open,Hard,The Final,Alexandrova E.,Yastremska D.,1.67,2.2,0.619,1.6155088852988693,2.6246719160104988,Alexandrova E.,0.619,1.6155088852988693,1.67,2.01976047904191,True,True
2025-01-27,Singapore Open,Hard,1st Round,Li A.,Saville D.,1.5,2.63,0.6779999999999999,1.4749262536873158,3.1055900621118013,Li A.,0.6779999999999999,1.4749262536873158,1.5,1.1333333333333306,True,True
